game_id,GameID,PlayerID,full_name,FirstName,LastName,TeamID,JerseyNumber,Year,Assists,Goals,HockeyAssists,Completions,ThrowAttempts,Throwaways,Stalls,CallahansThrown,YardsReceived,YardsThrown,Catches,Drops,Blocks,Callahans,Pulls,OBPulls,RecordedPulls,RecordedPullsHangtime,OPointsPlayed,OPointsScored,DPointsPlayed,DPointsScored,SecondsPlayed,lag_contribution,xcp,cpoe_completions,cpoe_attempts,cpoe,throws_dropped,thrower_aec,receiver_aec,total_aec,offensive_possessions,offensive_possessions_involved,offensive_possessions_scored,defensive_possessions,defensive_possessions_stopped,completion_percentage,team_total_aec,player_impact,total_possession_aec,player_impact_possession,hucks_thrown,hucks_completed,hucks_dropped,hucks_caught,connections,huck_completion_percentage,huck_attempt_percentage,OE,DE,turnovers,win_probability_added,insert_timestamp,home_team_id,away_team_id,home_score,away_score,status,start_timestamp,throw_attempts_for_rate,thrower_aec_per_throw,total_aec_per_throw,lag_contribution_per_throw
2026-06-20-PHI-BOS,2026-06-20-PHI-BOS,jconroy,Jack Conroy,Jack,Conroy,glory,70,2026,0,3,1,2,3,1,0,0,136,-53,5,0,2,0,0,0,0,0,0,0,15,4,1702,1.13324872577912,0.950251696210257,2.0,3.0,-0.283585029543591,0.0,-1.20588598022039,2.06255779829352,0.85667181807313,11,6.0,9,16,13,0.666666666666667,56.7356091794996,1.5099367583466,7.46601748081598,11.4742809037664,0,0,0,1.0,"[{""Receiver"": ""ograff"", ""num_targets"": 1.0, ""num_possessions"": 0.0, ""target_aec"": -0.21116934289823}, {""Receiver"": ""tjohnson1"", ""num_targets"": 1.0, ""num_possessions"": 0.0, ""target_aec"": -0.214641478505684}]",,0.0,0.818181818181818,0.8125,0,0.0045,2026-06-21 01:13:17,glory,phoenix,30,14,Final,2026-06-20 19:00:00,3,-0.40196199340679667,0.2855572726910433,0.37774957525970665
2026-06-20-PHI-BOS,2026-06-20-PHI-BOS,jtapper,Jason Tapper,Jason,Tapper,glory,99,2026,1,1,0,4,4,0,0,0,55,17,5,0,0,0,0,0,0,0,1,1,15,2,2439,0.246121599376804,0.975098791801354,4.0,4.0,0.0249012081986457,0.0,0.438608841454298,1.02763048059924,1.46623932205354,14,4.0,10,18,14,1.0,56.7356091794996,2.58433696801362,8.28230284382836,17.703280714326,0,0,0,,"[{""Receiver"": ""bmccann"", ""num_targets"": 1.0, ""num_possessions"": 0.0, ""target_aec"": -0.0234803679626591}, {""Receiver"": ""cparinell"", ""num_targets"": 2.0, ""num_possessions"": 0.0, ""target_aec"": 0.38987316534692873}, {""Receiver"": ""ograff"", ""num_targets"": 1.0, ""num_possessions"": 0.0, ""target_aec"": 0.0722160440700282}]",,0.0,0.714285714285714,0.777777777777778,0,0.0105,2026-06-21 01:13:17,glory,phoenix,30,14,Final,2026-06-20 19:00:00,4,0.1096522103635745,0.366559830513385,0.061530399844201
2026-06-20-PHI-BOS,2026-06-20-PHI-BOS,jwisner,Jack Wisner,Jack,Wisner,phoenix,14,2026,0,1,0,5,6,0,0,0,120,-12,7,1,1,0,0,0,0,0,5,4,2,0,1946,-0.48864960121721,0.809085574094851,6.0,6.0,0.190914425905149,1.0,-0.036781812430272,0.556632805289666,0.519850992859394,8,6.0,2,8,4,1.0,27.33618338637,1.90169558607291,-1.28498525971074,0.0,0,0,0,,"[{""Receiver"": ""ebeidlers"", ""num_targets"": 1.0, ""num_possessions"": 0.0, ""target_aec"": 0.0}, {""Receiver"": ""eholmgren"", ""num_targets"": 4.0, ""num_possessions"": 0.0, ""target_aec"": -0.9740855712971963}, {""Receiver"": ""idietrich"", ""num_targets"": 1.0, ""num_possessions"": 0.0, ""target_aec"": 0.0774990528604183}]",,0.0,0.25,0.5,0,0.0,2026-06-21 01:13:17,glory,phoenix,30,14,Final,2026-06-20 19:00:00,6,-0.006130302071712001,0.08664183214323233,-0.08144160020286834
2026-06-20-PHI-BOS,2026-06-20-PHI-BOS,ldecraene,Lander Decraene,Lander,Decraene,glory,50,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,78,,,,,,,0.0,0.0,0.0,0,,0,1,1,,56.7356091794996,0.0,0.0,0.0,0,0,0,,,,,,1.0,0,,2026-06-21 01:13:17,glory,phoenix,30,14,Final,2026-06-20 19:00:00,0,,,
2026-06-20-PHI-BOS,2026-06-20-PHI-BOS,mcampanel,Mike Campanella,Mike,Campanella,phoenix,5,2026,1,0,0,10,11,1,0,0,-14,139,9,0,0,0,0,0,0,0,8,5,3,0,2128,-0.426235969096731,0.891743840911142,10.0,11.0,0.0173470681797671,0.0,1.00945455534806,0.00821431100629111,1.01766886635436,11,7.0,2,10,4,0.909090909090909,27.33618338637,3.72279060310143,-1.06144164544955,0.0,1,1,0,,"[{""Receiver"": ""bpastor"", ""num_targets"": 1.0, ""num_possessions"": 0.0, ""target_aec"": 0.094559188106084}, {""Receiver"": ""eholmgren"", ""num_targets"": 2.0, ""num_possessions"": 0.0, ""target_aec"": 0.972540636314657}, {""Receiver"": ""idietrich"", ""num_targets"": 1.0, ""num_possessions"": 0.0, ""target_aec"": 0.00765979800699803}, {""Receiver"": ""jbray"", ""num_targets"": 1.0, ""num_possessions"": 0.0, ""target_aec"": 0.140338453063221}, {""Receiver"": ""jwisner"", ""num_targets"": 2.0, ""num_possessions"": 0.0, ""target_aec"": 0.328078443966501}, {""Receiver"": ""messer"", ""num_targets"": 2.0, ""num_possessions"": 0.0, ""target_aec"": 0.1749602132945962}, {""Receiver"": ""tmackey"", ""num_targets"": 1.0, ""num_possessions"": 0.0, ""target_aec"": 0.0143343134895546}]",1.0,0.0909090909090909,0.181818181818182,0.4,0,0.0,2026-06-21 01:13:17,glory,phoenix,30,14,Final,2026-06-20 19:00:00,11,0.09176859594073274,0.09251535148676,-0.038748724463339185
2026-06-20-PHI-BOS,2026-06-20-PHI-BOS,messer,Matt Esser,Matt,Esser,phoenix,10,2026,0,0,1,5,6,1,0,0,52,36,4,0,0,0,1,0,1,0,5,4,3,0,1946,0.286017162480804,0.978743628888201,5.0,6.0,-0.145410295554867,0.0,-0.636027838379727,0.443785466160731,-0.192242372218996,8,5.0,2,9,4,0.833333333333333,27.33618338637,0.0,-1.28498525971074,14.9606675069776,0,0,0,,"[{""Receiver"": ""ebeidlers"", ""num_targets"": 1.0, ""num_possessions"": 0.0, ""target_aec"": 0.0732551416738127}, {""Receiver"": ""mcampanel"", ""num_targets"": 4.0, ""num_possessions"": 0.0, ""target_aec"": 0.05500383321301941}]",,0.0,0.25,0.444444444444444,0,0.0,2026-06-21 01:13:17,glory,phoenix,30,14,Final,2026-06-20 19:00:00,6,-0.1060046397299545,-0.03204039536983267,0.047669527080134
2026-06-20-PHI-BOS,2026-06-20-PHI-BOS,mhanna,Matt Hanna,Matt,Hanna,phoenix,39,2026,0,1,1,4,4,0,0,0,38,-2,5,0,0,0,0,0,0,0,7,5,6,0,2713,-0.257466660057732,0.968194131686388,4.0,4.0,0.0318058683136124,0.0,-0.0529005082248927,0.450730588529509,0.397830080304616,10,4.0,4,13,3,1.0,27.33618338637,1.45532415656451,1.80973126060853,21.9828263435558,0,0,0,,"[{""Receiver"": ""czaleski"", ""num_targets"": 1.0, ""num_possessions"": 0.0, ""target_aec"": -0.215150109479411}, {""Receiver"": ""tmackey"", ""num_targets"": 3.0, ""num_possessions"": 0.0, ""target_aec"": 0.1622496012545183}]",,0.0,0.4,0.230769230769231,0,0.00650000000000001,2026-06-21 01:13:17,glory,phoenix,30,14,Final,2026-06-20 19:00:00,4,-0.013225127056223175,0.099457520076154,-0.064366665014433
2026-06-20-PHI-BOS,2026-06-20-PHI-BOS,mmcdonnel,Rowan McDonnell,Rowan,McDonnell,glory,99,2026,2,0,1,16,16,0,0,0,9,131,13,0,0,0,20,1,19,0,1,1,21,4,2606,-0.115378275524416,0.934510729505954,16.0,16.0,0.0654892704940464,0.0,1.72499004929743,0.0731528918845535,1.79814294118199,17,8.0,12,27,20,1.0,56.7356091794996,3.16933750634992,7.92388904518771,22.6926819763337,0,0,0,,"[{""Receiver"": ""ayuan"", ""num_targets"": 1.0, ""num_possessions"": 0.0, ""target_aec"": 0.144401193146279}, {""Receiver"": ""bmccann"", ""num_targets"": 1.0, ""num_possessions"": 0.0, ""target_aec"": 0.376947678174109}, {""Receiver"": ""cdavisbra"", ""num_targets"": 1.0, ""num_possessions"": 0.0, ""target_aec"": 0.0895951291312348}, {""Receiver"": ""cparinell"", ""num_targets"": 5.0, ""num_possessions"": 0.0, ""target_aec"": 0.7854560295135222}, {""Receiver"": ""ograff"", ""num_targets"": 3.0, ""num_possessions"": 0.0, ""target_aec"": -0.041767677964017896}, {""Receiver"": ""tjohnson1"", ""num_targets"": 4.0, ""num_possessions"": 0.0, ""target_aec"": 0.3703576972963072}, {""Receiver"": ""zsinger"", ""num_targets"": 1.0, ""num_possessions"": 0.0, ""target_aec"": 0.0}]",,0.0,0.705882352941177,0.740740740740741,0,0.01,2026-06-21 01:13:17,glory,phoenix,30,14,Final,2026-06-20 19:00:00,16,0.10781187808108937,0.11238393382387438,-0.007211142220276
2026-06-20-PHI-BOS,2026-06-20-PHI-BOS,ndigiorgi,Nicholas DiGiorgio,Nicholas,DiGiorgio,phoenix,45,2026,1,4,2,10,11,0,0,0,141,108,13,0,0,0,0,0,0,0,15,14,5,0,2677,1.26280853316096,0.895029665376125,11.0,11.0,0.104970334623875,1.0,1.32597033724283,1.97525335392193,3.30122369116476,21,9.0,9,18,1,1.0,27.33618338637,12.0763884427655,-0.661959504546624,0.0,1,1,0,,"[{""Receiver"": ""crawlins"", ""num_targets"": 1.0, ""num_possessions"": 0.0, ""target_aec"": 0.0829022534203149}, {""Receiver"": ""cwhite1"", ""num_targets"": 2.0, ""num_possessions"": 0.0, ""target_aec"": 0.20576501464520802}, {""Receiver"": ""ebeidlers"", ""num_targets"": 4.0, ""num_possessions"": 0.0, ""target_aec"": 1.01297505973183}, {""Receiver"": ""esarles"", ""num_targets"": 2.0, ""num_possessions"": 0.0, ""target_aec"": -0.0591499480423371}, {""Receiver"": ""tmackey"", ""num_targets"": 2.0, ""num_possessions"": 0.0, ""target_aec"": -0.7073120264269023}]",1.0,0.0909090909090909,0.428571428571429,0.0555555555555556,0,0.3985,2026-06-21 01:13:17,glory,phoenix,30,14,Final,2026-06-20 19:00:00,11,0.12054275793116637,0.3001112446513418,0.11480077574190545
2026-06-20-PHI-BOS,2026-06-20-PHI-BOS,nmccloske,Nolan McCloskey,Nolan,McCloskey,phoenix,66,2026,0,0,0,10,10,0,0,0,42,136,6,0,1,0,0,0,0,0,7,5,6,0,2713,0.306277032976521,0.952533432527887,10.0,10.0,0.0474665674721129,0.0,1.24626930424017,0.24924498294108,1.49551428718125,10,6.0,4,13,3,1.0,27.33618338637,5.47082328957057,1.80973126060853,82.6373683061858,0,0,0,,"[{""Receiver"": ""crawlins"", ""num_targets"": 1.0, ""num_possessions"": 0.0, ""target_aec"": 0.353296141699316}, {""Receiver"": ""czaleski"", ""num_targets"": 1.0, ""num_possessions"": 0.0, ""target_aec"": 0.164660437601289}, {""Receiver"": ""eholmgren"", ""num_targets"": 3.0, ""num_possessions"": 0.0, ""target_aec"": 0.21499544775498294}, {""Receiver"": ""oerdman"", ""num_targets"": 1.0, ""num_possessions"": 0.0, ""target_aec"": 0.253297178315918}, {""Receiver"": ""sdavies1"", ""num_targets"": 1.0, ""num_possessions"": 0.0, ""target_aec"": 0.141948077731008}, {""Receiver"": ""tmackey"", ""num_targets"": 3.0, ""num_possessions"": 0.0, ""target_aec"": 0.11807202113765719}]",,0.0,0.4,0.230769230769231,0,0.1735,2026-06-21 01:13:17,glory,phoenix,30,14,Final,2026-06-20 19:00:00,10,0.124626930424017,0.149551428718125,0.030627703297652097
2026-06-20-PHI-BOS,2026-06-20-PHI-BOS,oerdman,Owen Erdman,Owen,Erdman,phoenix,18,2026,4,0,2,20,21,1,0,0,240,277,18,0,0,0,0,0,0,0,16,15,4,0,2677,2.6480267502264,0.895040155644466,20.0,21.0,0.0573407967364861,0.0,2.64623207393979,2.14894713818715,4.79517921212694,23,13.0,10,18,2,0.952380952380952,27.33618338637,17.5415095236662,0.337924209922257,100.0,3,3,0,,"[{""Receiver"": ""crawlins"", ""num_targets"": 4.0, ""num_possessions"": 0.0, ""target_aec"": 0.1503231001582519}, {""Receiver"": ""cwhite1"", ""num_targets"": 1.0, ""num_possessions"": 0.0, ""target_aec"": 0.135362074129698}, {""Receiver"": ""dloughnan"", ""num_targets"": 1.0, ""num_possessions"": 0.0, ""target_aec"": 0.615672161861144}, {""Receiver"": ""ebeidlers"", ""num_targets"": 3.0, ""num_possessions"": 0.0, ""target_aec"": 0.4498017131496331}, {""Receiver"": ""esarles"", ""num_targets"": 1.0, ""num_possessions"": 0.0, ""target_aec"": -0.129021985915734}, {""Receiver"": ""ndigiorgi"", ""num_targets"": 3.0, ""num_possessions"": 0.0, ""target_aec"": 0.8190279798276119}, {""Receiver"": ""nmccloske"", ""num_targets"": 2.0, ""num_possessions"": 0.0, ""target_aec"": 0.13218341247751791}, {""Receiver"": ""sdavies1"", ""num_targets"": 1.0, ""num_possessions"": 0.0, ""target_aec"": 0.241259945726766}, {""Receiver"": ""sheyman"", ""num_targets"": 2.0, ""num_possessions"": 0.0, ""target_aec"": 0.812021395364509}, {""Receiver"": ""tmackey"", ""num_targets"": 2.0, ""num_possessions"": 0.0, ""target_aec"": 0.07568096918758009}]",1.0,0.142857142857143,0.434782608695652,0.111111111111111,0,0.359,2026-06-21 01:13:17,glory,phoenix,30,14,Final,2026-06-20 19:00:00,21,0.12601105113999,0.22834186724414002,0.12609651191554286
